Rodrigo,268922,71,Direito
Tiago,441951,47,Letras
Maria,105476,87,Medicina
Luis,985379,69,Administracao
Jose,804968,98,Computacao
Celia,675890,82,Matematica
Julia,731290,40,Letras
Joao,678554,24,Fisica
Ana,318464,72,Computacao
Celia,599862,26,Computacao
Marcos,685685,38,Medicina
Clara,680920,22,Engenharia
Flora,740157,85,Odontologia
Joao,721535,69,Quimica
Julia,116301,76,Computacao
Maria,954652,42,Matematica
Tiago,295779,13,Engenharia
Jose,499430,67,Engenharia
Marcia,373737,58,Administracao
Flora,373412,14,Odontologia
Clara,320607,33,Quimica
Amanda,261964,97,Administracao
Lucia,510625,72,Letras
Zeca,992218,40,Odontologia
Amanda,381927,44,Computacao
Flora,767386,78,Computacao
Lara,675216,44,Matematica
Jose,810084,17,Computacao
Pedro,124936,49,Administracao
Celia,382942,94,Quimica
Pedro,139654,34,Computacao
Marcia,314315,91,Administracao
Pedro,861355,81,Matematica
Jose,461555,20,Odontologia
Clara,873691,35,Letras
Joao,740487,39,Computacao
Julia,645171,80,Quimica
Marcia,886201,55,Fisica
Maria,824595,95,Letras
Lara,477492,56,Engenharia
Tiago,761484,61,Odontologia
Amanda,872116,32,Odontologia
Julia,199534,93,Fisica
Rodrigo,972561,75,Quimica
Celia,830268,53,Medicina
Zeca,277624,81,Medicina
Ana,392871,68,Direito
Flora,806517,52,Administracao
Marcos,486325,65,Administracao
Lucia,457657,62,Engenharia
Zeca,323523,24,Odontologia
Rodrigo,133990,92,Direito
Maria,274869,29,Matematica
Marcos,734678,54,Computacao
Lucas,768196,38,Administracao
Zeca,359318,68,Fisica
Rodrigo,716043,71,Computacao
Maria,922852,76,Administracao
Clara,889162,12,Letras
Celia,521658,33,Administracao
Celia,292440,88,Administracao
Marcos,870344,46,Computacao
Lucia,566247,85,Fisica
Julia,838269,92,Matematica
Lucas,484996,96,Direito
Rodrigo,513573,26,Matematica
Marcia,955366,51,Engenharia
Lucas,460473,32,Administracao
Joao,661805,71,Engenharia
Marcos,764488,55,Computacao
Lara,207790,17,Administracao
Pedro,305339,55,Letras
Clara,659760,93,Engenharia
Ana,169451,47,Letras
Ana,647029,15,Matematica
Celia,266402,63,Quimica
Marcia,613377,10,Computacao
Luis,495994,80,Medicina
Celia,638154,76,Direito
Clara,635875,48,Odontologia
Celia,102469,43,Fisica
Rodrigo,259272,42,Odontologia
Joao,361389,56,Matematica
Celia,825053,22,Letras
Clara,461950,41,Odontologia
Celia,710542,94,Direito
Rodrigo,209580,51,Medicina
Lara,422572,13,Matematica
Ana,879938,73,Computacao
Julia,260403,86,Letras
Flora,908272,61,Engenharia
Joao,650741,21,Engenharia
Pedro,669781,18,Odontologia
Maria,169738,41,Matematica
Tiago,531169,49,Medicina
Jose,377545,26,Odontologia
Lucia,957808,20,Quimica
Tiago,799369,37,Direito
Celia,975994,26,Fisica
Lara,539548,45,Letras
Jose,415586,18,Letras
Maria,243852,80,Computacao
Rodrigo,640351,30,Computacao
Julia,941999,80,Administracao
Pedro,788804,25,Direito
Tiago,828956,31,Computacao
Jose,880994,31,Odontologia
Tiago,694266,60,Quimica
Marcia,481244,99,Odontologia
Julia,443612,21,Direito
Jose,163732,45,Medicina
Luisa,492615,80,Medicina
Lucas,514837,11,Engenharia
Pedro,135526,72,Medicina
Julia,754980,71,Direito
Flora,891481,44,Quimica
Flora,397116,63,Engenharia
Flora,290088,90,Administracao
Amanda,162937,28,Medicina
Marcos,367993,53,Medicina
Zeca,305341,35,Letras
Maria,995184,54,Fisica
Tiago,191047,80,Matematica
Pedro,405943,60,Engenharia
Clara,236842,23,Matematica
Joao,249924,39,Computacao
Tiago,354587,50,Fisica
Tiago,526027,40,Letras
Zeca,256437,86,Medicina
Amanda,871548,66,Fisica
Luisa,646908,85,Engenharia
Lucia,206753,42,Matematica
Tiago,257748,88,Quimica
Julia,490585,40,Administracao
Lucas,595863,92,Quimica
Clara,896978,49,Fisica
Tiago,553293,25,Direito
Tiago,785413,14,Administracao
Julia,398932,82,Direito
Lucia,718970,94,Matematica
Joao,611627,49,Administracao
Luisa,593466,29,Matematica
Tiago,932178,36,Quimica
Celia,363578,57,Odontologia
Lucia,387339,91,Direito
Pedro,601491,86,Odontologia
Joao,786411,86,Odontologia
Maria,821476,20,Matematica
Joao,675649,13,Odontologia
Ana,173634,71,Computacao
Tiago,995424,65,Matematica
Ana,667478,33,Matematica
Lucia,708945,95,Quimica
Marcia,558966,21,Fisica
Lucas,862516,34,Odontologia
Celia,123303,38,Odontologia
Lucia,329654,40,Fisica
Jose,368694,25,Direito
Lucas,592177,14,Medicina
Celia,757840,40,Direito
Flora,880402,41,Computacao
Ana,991382,86,Engenharia
Joao,831570,18,Letras
Marcos,875625,65,Direito
Flora,485735,46,Letras
Celia,318590,100,Quimica
Lara,284026,31,Fisica
Lara,201575,80,Matematica
Pedro,858876,38,Quimica
Lucas,827787,65,Fisica
Amanda,275442,90,Fisica
Pedro,189736,20,Computacao
Celia,854435,25,Direito
Celia,802534,66,Medicina
Luisa,694741,47,Matematica
Ana,462604,16,Letras
Julia,435573,18,Computacao
Celia,294942,20,Fisica
Flora,288194,100,Odontologia
Lucas,429611,41,Odontologia
Luisa,587387,74,Engenharia
Flora,711707,43,Fisica
Flora,238601,81,Letras
Jose,227321,66,Direito
Ana,125529,72,Fisica
Marcos,340219,24,Odontologia
Luisa,161583,81,Quimica
Luisa,163336,22,Direito
Lucia,407601,59,Administracao
Joao,992256,58,Computacao
Ana,536027,32,Letras
Tiago,672867,85,Letras
Tiago,300288,72,Quimica
Julia,846660,74,Letras
Luisa,591568,10,Engenharia
Tiago,518740,59,Letras
Lara,493775,65,Quimica
Flora,710099,79,Letras
Amanda,101243,67,Letras
Marcia,466792,25,Matematica
Jose,853743,20,Administracao
Maria,945742,54,Direito
Flora,283589,36,Matematica
Julia,333513,44,Administracao
Pedro,839390,91,Medicina
Tiago,602652,74,Medicina
Ana,337926,55,Computacao
Zeca,451848,50,Engenharia
Clara,319807,94,Direito
Marcos,475853,83,Matematica
Marcia,748222,10,Direito
Julia,559916,64,Direito
Clara,508684,93,Computacao
Flora,455868,56,Medicina
Ana,229329,87,Medicina
Luis,870562,32,Administracao
Lara,750435,97,Direito
Lucas,804079,11,Administracao
Lucas,381348,84,Medicina
Ana,607326,46,Quimica
Lucia,187884,37,Letras
Flora,783521,15,Direito
Maria,929810,85,Matematica
Clara,900835,71,Engenharia
Tiago,883171,99,Quimica
Luisa,813823,16,Administracao
Julia,313391,88,Matematica
Celia,931028,43,Engenharia
Jose,496479,69,Letras
Clara,227854,21,Computacao
Lucas,554336,86,Quimica
Luisa,726950,58,Administracao
Celia,954544,35,Direito
Jose,685318,66,Fisica
Flora,133685,42,Letras
Lucia,449457,51,Medicina
Luis,215465,21,Administracao
Celia,525207,13,Administracao
Clara,549041,70,Computacao
Lara,105924,23,Administracao
Luis,721865,19,Fisica
Lara,628022,76,Engenharia
Luisa,284007,48,Engenharia
Luisa,884942,44,Engenharia
Marcos,278865,18,Quimica
Flora,349089,78,Administracao
Ana,211040,73,Computacao
Amanda,133501,69,Fisica
Tiago,125227,16,Odontologia
Marcos,313247,11,Medicina
Rodrigo,857000,52,Odontologia
Luis,923186,22,Administracao
Amanda,114631,73,Medicina
Rodrigo,921018,96,Letras
Luis,912811,54,Letras
Clara,955153,24,Computacao
Celia,332491,66,Matematica
Luis,690775,100,Direito
Rodrigo,906515,58,Direito
Pedro,102330,70,Quimica
Lucas,406464,57,Computacao
Ana,778998,14,Direito
Jose,341199,36,Quimica
Amanda,238074,100,Quimica
Lucia,222376,61,Matematica
Lucas,601696,19,Computacao
Lara,393794,97,Engenharia
Julia,689345,91,Quimica
Lucas,796583,24,Engenharia
Flora,126722,41,Medicina
Clara,363826,79,Computacao
Pedro,837902,45,Administracao
Luisa,330411,65,Computacao
Pedro,418460,54,Fisica
Lara,341242,43,Matematica
Julia,741146,30,Computacao
Lara,759036,58,Odontologia
Lara,677432,83,Matematica
Flora,376517,78,Odontologia
Zeca,143418,65,Engenharia
Jose,176664,41,Letras
Flora,179221,19,Engenharia
Tiago,658489,55,Direito
Flora,725859,80,Matematica
Tiago,733756,34,Administracao
Celia,592424,95,Quimica
Rodrigo,466302,86,Letras
Celia,217863,56,Computacao
Pedro,417682,69,Computacao
Flora,836450,42,Odontologia
Clara,665881,91,Medicina
Lara,945626,83,Computacao
Marcia,965540,93,Letras
Luisa,786179,35,Matematica
Zeca,528328,80,Quimica
Marcos,887227,75,Computacao
Julia,368662,54,Computacao
Jose,657358,77,Medicina
Tiago,638671,42,Fisica
Jose,598222,86,Medicina
Luis,538537,52,Matematica
Lucas,910419,43,Engenharia
Marcos,634044,12,Computacao
Ana,150485,53,Odontologia
Celia,685735,68,Engenharia
Maria,379696,62,Direito
Ana,774361,17,Fisica
Marcos,303830,25,Matematica
Pedro,871381,100,Letras
Julia,229226,47,Letras
Luis,317896,15,Odontologia
Zeca,941726,92,Medicina
Julia,518655,40,Quimica
Maria,686210,55,Direito
Zeca,646050,35,Matematica
Maria,237037,96,Fisica
Maria,717326,41,Odontologia
Lucia,522761,88,Odontologia
Ana,615597,62,Matematica
Celia,679682,62,Computacao
Maria,671937,27,Quimica
Amanda,345342,65,Quimica
Pedro,411889,46,Letras
Marcos,151053,46,Fisica
Julia,783790,13,Fisica
Rodrigo,258843,44,Administracao
Lara,655625,93,Engenharia
Rodrigo,641804,48,Engenharia
Rodrigo,656963,63,Administracao
Flora,811358,34,Fisica
Celia,301702,45,Fisica
Marcia,654000,63,Fisica
Joao,782276,59,Matematica
Rodrigo,763678,39,Quimica
Maria,836445,100,Engenharia
Joao,672583,68,Administracao
Luisa,576298,33,Engenharia
Marcos,726764,39,Administracao
Luisa,530135,42,Fisica
Zeca,986147,11,Letras
Jose,490832,63,Administracao
Tiago,265429,92,Letras
Joao,520106,67,Odontologia
Flora,928175,86,Letras
Luisa,226474,61,Administracao
Celia,414186,92,Letras
Luis,326131,42,Medicina
Flora,671416,99,Letras
Marcia,377024,12,Engenharia
Luis,826809,18,Computacao
Lara,133071,11,Quimica
Celia,536346,100,Medicina
Amanda,400619,47,Matematica
Lucia,753371,53,Administracao
Marcia,966665,83,Matematica
Ana,957398,66,Odontologia
Lucia,710543,60,Fisica
Flora,362344,82,Quimica
Lucas,402882,75,Quimica
Luis,971184,26,Matematica
Julia,885683,59,Computacao
Celia,948465,64,Computacao
Ana,506000,92,Odontologia
Luis,338537,39,Engenharia
Marcos,506066,97,Quimica
Rodrigo,414224,39,Quimica
Marcia,242518,31,Engenharia
Amanda,713473,74,Engenharia
Rodrigo,345318,40,Odontologia
Maria,263666,42,Administracao
Marcia,732111,29,Administracao
Marcia,922324,85,Quimica
Maria,695183,39,Engenharia
Lucia,192674,86,Odontologia
Celia,788861,29,Medicina
Maria,540964,79,Computacao
Lucia,194201,40,Administracao
Lucia,666857,52,Quimica
Marcia,350754,60,Medicina
Tiago,536058,72,Fisica
Clara,990866,23,Administracao
Flora,333896,66,Quimica
Clara,853878,12,Fisica
Julia,245214,24,Computacao
Rodrigo,420698,22,Letras
Joao,738501,64,Matematica
Joao,397067,31,Odontologia
Luisa,819474,88,Odontologia
Celia,477303,38,Medicina
Clara,702710,24,Administracao
Lara,901354,66,Odontologia
Pedro,568094,74,Letras
Tiago,377606,53,Quimica
Joao,765158,24,Quimica
Maria,992055,14,Engenharia
Celia,329722,34,Engenharia
Celia,298069,23,Administracao
Celia,484922,25,Computacao
Julia,244170,24,Odontologia
Pedro,140145,79,Administracao
Marcos,496532,33,Odontologia
Marcia,493412,51,Quimica
Julia,396542,78,Computacao
Julia,868218,62,Quimica
Lara,186142,69,Fisica
Pedro,714981,66,Administracao
Joao,286750,37,Medicina
Luisa,422639,47,Odontologia
Rodrigo,250976,47,Fisica
Luis,258238,97,Fisica
Lucia,188847,18,Computacao
Luis,252330,60,Fisica
Flora,150469,60,Engenharia
Lucas,622208,27,Direito
Joao,406702,46,Matematica
Jose,136674,62,Medicina
Maria,204772,65,Fisica
Luisa,931259,81,Odontologia
Pedro,517212,12,Letras
Maria,819082,33,Direito
Joao,762286,97,Fisica
Marcia,196614,23,Odontologia
Lara,460101,55,Direito
Luis,804877,11,Computacao
Jose,638576,41,Odontologia
Ana,618863,26,Fisica
Joao,487284,44,Computacao
Lara,431384,21,Medicina
Marcia,650186,84,Direito
Tiago,765669,67,Administracao
Tiago,214209,23,Odontologia
Amanda,110148,80,Engenharia
Lucas,482823,94,Fisica
Pedro,706800,83,Medicina
Flora,988986,35,Direito
Jose,929735,79,Matematica
Celia,752623,71,Direito
Zeca,351480,65,Direito
Rodrigo,127098,38,Fisica
Marcos,718984,91,Engenharia
Marcia,652052,89,Administracao
Zeca,817775,83,Medicina
Luis,930242,82,Administracao
Amanda,804887,46,Direito
Celia,595135,26,Administracao
Luis,551676,98,Computacao
Julia,891611,36,Quimica
Pedro,985504,55,Engenharia
Zeca,308138,92,Odontologia
Pedro,858043,74,Computacao
Amanda,575783,32,Odontologia
Pedro,985467,62,Quimica
Lucia,885865,14,Quimica
Rodrigo,854314,50,Letras
Jose,517166,58,Odontologia
Marcia,264864,77,Computacao
Luisa,641538,14,Fisica
Lara,455136,19,Quimica
Clara,572848,11,Quimica
Julia,283759,40,Matematica
Pedro,985928,71,Fisica
Flora,286278,81,Engenharia
Luisa,796801,92,Odontologia
Marcos,689689,86,Engenharia
Flora,800961,27,Direito
Jose,896523,68,Matematica
Lucas,637722,35,Odontologia
Pedro,804490,39,Quimica
Celia,405808,42,Quimica
Lara,585038,79,Administracao
Luis,429410,60,Computacao
Clara,145996,20,Engenharia
Tiago,699414,78,Matematica
Luisa,275785,58,Quimica
Ana,399897,85,Letras
Jose,248067,83,Odontologia
Luisa,793297,59,Odontologia
Joao,303737,90,Quimica
Flora,678698,86,Computacao
Amanda,739893,28,Computacao
Pedro,587581,14,Quimica
Julia,378434,43,Matematica
Lucas,879698,11,Direito
Flora,479417,71,Matematica
Marcos,418493,46,Odontologia
Rodrigo,192751,84,Direito
Marcos,900432,95,Odontologia
Lucas,845906,31,Odontologia
Lara,759765,86,Direito
Lara,280645,65,Quimica
Marcia,624331,27,Matematica
Julia,191256,65,Letras
Lucia,294856,77,Fisica
Celia,811608,11,Fisica
Pedro,520759,61,Matematica
Flora,830684,48,Letras
Zeca,189373,34,Odontologia
Maria,248874,32,Computacao
Lucia,507242,56,Fisica
Clara,451114,84,Matematica
Tiago,405290,20,Odontologia
Lucas,502895,55,Fisica
Luis,391802,25,Fisica
Tiago,468990,35,Medicina
Ana,708317,43,Medicina
Flora,506621,65,Computacao
Joao,123745,78,Quimica
Zeca,938600,80,Administracao
Zeca,377173,18,Letras
Flora,548281,44,Letras
Luisa,233128,86,Odontologia
Marcia,384615,43,Fisica
Maria,417838,58,Quimica
Julia,154654,46,Computacao
Zeca,194183,72,Administracao
Lucia,591924,83,Administracao
Amanda,774595,98,Odontologia
Flora,942846,33,Fisica
Lucia,404624,16,Odontologia
Joao,512727,69,Matematica
Ana,468909,69,Administracao
Lucia,924628,22,Fisica
Celia,521311,77,Direito
Julia,552752,16,Direito
Pedro,966659,65,Engenharia
Lucas,868851,74,Matematica
Ana,651486,77,Engenharia
Joao,213578,80,Medicina
Pedro,149567,34,Odontologia
Maria,449593,92,Letras
Celia,965731,55,Direito
Luis,301188,11,Letras
Marcia,785782,77,Administracao
Luisa,182794,31,Odontologia
Lucas,259142,82,Medicina
Tiago,901085,99,Direito
Lucas,542493,70,Direito
Clara,499366,92,Direito
Lucia,488869,74,Administracao
Joao,874646,85,Odontologia
Maria,919432,99,Odontologia
Clara,279029,44,Letras
Celia,559213,40,Medicina
Clara,873268,81,Letras
Luis,980855,71,Computacao
Julia,861167,15,Letras
Ana,721426,62,Computacao
Celia,113684,74,Administracao
Lara,852710,74,Engenharia
Maria,273454,53,Engenharia
Joao,448635,51,Administracao
Joao,331606,87,Letras
Julia,915683,33,Medicina
Flora,978399,88,Quimica
Luis,929049,32,Fisica
Rodrigo,878315,96,Letras
Jose,832310,72,Medicina
Julia,470132,14,Odontologia
Celia,354476,82,Engenharia
Lucas,478861,10,Direito
Lucia,610260,45,Medicina
Lucas,105757,41,Fisica
Flora,491296,66,Direito
Amanda,214492,58,Computacao
Ana,299125,68,Matematica
Rodrigo,928020,30,Direito
Marcia,120080,36,Quimica
Rodrigo,261733,53,Direito
Julia,986299,40,Computacao
Zeca,202848,99,Odontologia
Lucas,388571,66,Computacao
Luis,104874,21,Odontologia
Luis,409566,33,Medicina
Jose,199712,14,Administracao
Marcia,885135,65,Letras
Luisa,936701,75,Odontologia
Amanda,655453,84,Computacao
Clara,219227,12,Medicina
Rodrigo,880314,72,Fisica
Tiago,209520,19,Administracao
Lara,785051,67,Odontologia
Flora,623800,98,Letras
Tiago,689270,37,Matematica
Lara,654381,18,Fisica
Celia,402423,41,Computacao
Zeca,128738,92,Direito
Flora,896405,23,Direito
Lucas,675288,66,Administracao
Maria,174585,92,Quimica
Jose,128938,82,Odontologia
Jose,130430,75,Fisica
Julia,100585,34,Odontologia
Rodrigo,837469,89,Matematica
Marcia,401834,42,Letras
Flora,663160,71,Matematica
Celia,737603,11,Administracao
Jose,186200,84,Administracao
Joao,231217,37,Administracao
Luisa,881098,81,Engenharia
Rodrigo,615470,92,Odontologia
Luisa,392147,82,Engenharia
Celia,660961,79,Letras
Amanda,626863,91,Quimica
Lucas,215553,90,Matematica
Celia,168091,49,Direito
Jose,256188,17,Computacao
Joao,703471,67,Engenharia
Pedro,928414,81,Administracao
Rodrigo,161343,94,Odontologia
Ana,685199,24,Matematica
Luis,231880,91,Direito
Clara,145728,68,Computacao
Lara,837419,48,Letras
Lucia,439178,28,Medicina
Ana,315556,19,Engenharia
Clara,367309,38,Fisica
Joao,671854,62,Computacao
Zeca,705704,90,Fisica
Flora,926474,88,Quimica
Luis,331822,87,Matematica
Flora,224733,20,Medicina
Luisa,638313,56,Computacao
Julia,284433,21,Matematica
Lara,627860,43,Administracao
Lucas,732920,58,Quimica
Amanda,390297,23,Direito
Luis,260532,47,Odontologia
Joao,976326,70,Direito
Lucia,747744,83,Fisica
Marcia,451723,88,Medicina
Marcia,714045,66,Computacao
Pedro,755551,52,Fisica
Amanda,758258,37,Fisica
Marcos,336161,74,Matematica
Tiago,160787,88,Quimica
Lucas,524905,12,Computacao
Julia,552608,36,Direito
Luisa,922528,11,Computacao
Marcia,314893,17,Computacao
Luisa,211411,84,Medicina
Jose,105786,76,Engenharia
Amanda,280935,19,Quimica
Zeca,389193,32,Direito
Lara,874244,12,Quimica
Zeca,333105,87,Administracao
Jose,891636,12,Letras
Zeca,331344,26,Matematica
Marcos,756263,62,Matematica
Lucas,102572,81,Engenharia
Zeca,180860,55,Letras
Lucas,804725,72,Medicina
Zeca,827477,93,Odontologia
Ana,854979,42,Administracao
Luisa,649535,88,Matematica
Joao,103026,47,Engenharia
Marcos,339133,37,Medicina
Rodrigo,797439,22,Letras
Tiago,633615,47,Matematica
Tiago,286693,77,Matematica
Marcia,896631,20,Direito
Amanda,637022,40,Quimica
Zeca,127206,11,Quimica
Marcos,228587,61,Administracao
Pedro,577148,46,Quimica
Lucia,889739,57,Matematica
Lucas,795432,97,Direito
Amanda,669048,38,Medicina
Joao,441238,24,Matematica
Marcia,791006,14,Odontologia
Tiago,433715,66,Medicina
Ana,147040,44,Odontologia
Pedro,639076,71,Direito
Flora,799516,18,Letras
Pedro,505344,89,Letras
Joao,449853,95,Odontologia
Zeca,718982,47,Administracao
Celia,244550,14,Computacao
Luis,718913,57,Odontologia
Pedro,959860,87,Quimica
Pedro,511620,69,Quimica
Rodrigo,918340,49,Medicina
Zeca,266378,85,Matematica
Joao,395596,21,Administracao
Maria,486514,35,Medicina
Tiago,767032,81,Engenharia
Ana,334257,36,Odontologia
Clara,648542,31,Medicina
Lucia,191223,12,Quimica
Luisa,952280,16,Fisica
Joao,660183,67,Direito
Lucas,662522,60,Matematica
Julia,670638,21,Matematica
Julia,131662,71,Computacao
Zeca,725267,67,Medicina
Marcia,908898,33,Odontologia
Celia,466093,55,Engenharia
Clara,317812,73,Letras
Zeca,949289,12,Engenharia
Pedro,940251,10,Engenharia
Maria,865658,71,Medicina
Clara,706840,71,Letras
Luis,459854,59,Odontologia
Ana,472091,35,Odontologia
Tiago,229430,33,Fisica
Celia,820550,76,Computacao
Maria,941479,26,Quimica
Clara,692749,15,Quimica
Tiago,681890,22,Quimica
Jose,431834,52,Fisica
Tiago,153854,66,Direito
Lucia,441937,14,Matematica
Luis,450080,91,Engenharia
Rodrigo,118469,96,Fisica
Amanda,392460,48,Medicina
Joao,578344,72,Matematica
Rodrigo,234938,13,Administracao
Celia,532891,13,Direito
Luis,323035,48,Odontologia
Clara,178281,33,Odontologia
Julia,713451,81,Direito
Julia,147219,71,Administracao
Zeca,496658,88,Computacao
Maria,789503,52,Letras
Lucas,982113,81,Odontologia
Lucas,671321,58,Medicina
Luisa,429915,87,Fisica
Lucia,100164,49,Odontologia
Maria,817850,31,Administracao
Jose,647476,99,Computacao
Lucia,250673,28,Odontologia
Ana,602272,36,Quimica
Tiago,210379,55,Administracao
Tiago,979832,27,Computacao
Zeca,160918,82,Medicina
Lara,143279,99,Direito
Lucas,937165,85,Odontologia
Jose,107504,90,Administracao
Clara,561158,45,Administracao
Celia,845444,42,Engenharia
Rodrigo,121612,50,Matematica
Lara,688622,95,Odontologia
Ana,290574,49,Computacao
Maria,879358,81,Administracao
Zeca,935140,25,Medicina
Maria,305411,22,Letras
Luis,768789,75,Quimica
Lara,362857,28,Administracao
Lucia,944441,41,Matematica
Ana,115030,66,Computacao
Lara,330759,87,Quimica
Amanda,581207,13,Medicina
Rodrigo,772402,61,Fisica
Julia,447291,65,Quimica
Luis,588135,82,Letras
Luisa,949838,57,Matematica
Joao,619434,71,Computacao
Flora,389235,14,Direito
Flora,945782,41,Quimica
Julia,818981,47,Letras
Lara,906081,25,Computacao
Julia,509519,39,Administracao
Lara,673622,61,Matematica
Jose,306079,50,Odontologia
Lucas,395581,44,Quimica
Ana,999828,41,Engenharia
Luisa,304776,74,Odontologia
Clara,838747,75,Medicina
Julia,991623,54,Odontologia
Rodrigo,625352,17,Odontologia
Pedro,713786,62,Computacao
Celia,928168,56,Quimica
Clara,120524,53,Odontologia
Lara,488168,76,Matematica
Julia,839092,39,Letras
Marcos,283371,88,Computacao
Jose,792599,79,Fisica
Lara,860712,22,Computacao
Maria,865080,31,Odontologia
Rodrigo,309965,24,Direito
Luisa,875050,54,Engenharia
Lucas,130556,83,Fisica
Marcos,803363,89,Letras
Maria,551453,90,Medicina
Julia,297636,74,Letras
Marcos,181461,89,Computacao
Pedro,778606,74,Fisica
Clara,563419,40,Engenharia
Ana,232431,58,Letras
Lucia,282907,88,Medicina
Celia,916722,46,Computacao
Amanda,905194,29,Matematica
Joao,852073,64,Direito
Rodrigo,553003,50,Fisica
Maria,883942,43,Quimica
Rodrigo,245092,92,Computacao
Marcos,376128,54,Matematica
Tiago,688182,100,Computacao
Jose,859888,81,Letras
Tiago,222899,90,Administracao
Marcia,847551,33,Computacao
Maria,680784,32,Letras
Marcia,376713,89,Quimica
Rodrigo,362280,26,Medicina
Rodrigo,397080,70,Engenharia
Lucia,142518,39,Direito
Amanda,869498,55,Odontologia
Marcos,445847,40,Letras
Amanda,239943,97,Engenharia
Marcos,696615,82,Quimica
Zeca,637318,18,Matematica
Marcos,464808,23,Engenharia
Celia,357080,90,Direito
Lara,299798,10,Matematica
Zeca,753613,94,Medicina
Lara,915319,100,Fisica
Jose,177468,60,Matematica
Luis,807782,47,Letras
Zeca,921796,75,Computacao
Maria,234087,50,Engenharia
Ana,965790,18,Odontologia
Jose,116474,91,Letras
Lucas,263635,83,Letras
Tiago,772877,31,Medicina
Luis,205979,31,Engenharia
Ana,931058,29,Engenharia
Maria,892774,91,Quimica
Ana,689127,47,Computacao
Lucas,581378,62,Odontologia
Lucia,922981,17,Direito
Ana,617535,15,Administracao
Joao,234484,25,Administracao
Clara,736508,73,Engenharia
Julia,864935,92,Engenharia
Ana,555146,60,Computacao
Ana,879520,39,Quimica
Julia,632962,21,Odontologia
Joao,930679,11,Quimica
Flora,318711,31,Engenharia
Clara,841153,79,Computacao
Luisa,931734,47,Fisica
Pedro,977715,34,Matematica
Amanda,542903,78,Letras
Luis,282316,28,Fisica
Luisa,405169,46,Computacao
Marcos,965928,89,Fisica
Marcia,327243,96,Matematica
Amanda,471667,97,Administracao
Pedro,825994,74,Fisica
Julia,873807,77,Engenharia
Lucia,826000,69,Quimica
Lara,316177,46,Quimica
Luis,707288,95,Medicina
Amanda,527769,93,Engenharia
Lara,300195,96,Matematica
Jose,581796,32,Administracao
Julia,310072,67,Quimica
Tiago,912970,38,Administracao
Maria,525330,84,Odontologia
Jose,549576,57,Medicina
Clara,917015,56,Computacao
Luis,807277,43,Medicina
Clara,785109,61,Matematica
Flora,723728,21,Matematica
Flora,569708,26,Engenharia
Ana,172207,34,Letras
Marcos,257301,79,Odontologia
Jose,921218,64,Matematica
Marcia,453818,45,Letras
Luisa,918536,38,Letras
Lara,100277,52,Computacao
Marcia,935190,11,Administracao
Joao,144623,93,Matematica
Luis,346301,37,Engenharia
Lucas,421540,70,Direito
Joao,216570,30,Administracao
Maria,478047,51,Medicina
Lucia,359556,82,Letras
Rodrigo,255150,20,Matematica
Amanda,840834,87,Fisica
Celia,552547,33,Engenharia
Jose,539476,48,Engenharia
Lara,745138,60,Fisica
Celia,141807,42,Computacao
Luisa,907357,33,Direito
Pedro,402690,76,Quimica
Lara,930173,26,Medicina
Joao,497171,70,Quimica
Julia,882976,69,Medicina
Rodrigo,572897,33,Computacao
Lara,463760,46,Engenharia
Marcos,460405,98,Letras
Lucia,977880,15,Odontologia
Julia,775333,62,Computacao
Rodrigo,952698,55,Fisica
Amanda,375302,29,Engenharia
Lara,451375,47,Fisica
Lucas,468256,51,Odontologia
Luis,460491,20,Letras
Julia,465382,89,Administracao
Pedro,851505,85,Letras
Marcos,237085,14,Computacao
Ana,148393,43,Matematica
Flora,705175,16,Direito
Lucas,996647,22,Administracao
Rodrigo,150922,55,Direito
Julia,860308,12,Quimica
Marcos,760667,58,Quimica
Jose,912971,96,Quimica
Ana,284420,67,Engenharia
Amanda,539304,35,Medicina
Tiago,138450,12,Direito
Lara,644799,61,Engenharia
Celia,171173,27,Matematica
Amanda,145690,44,Direito
Lucas,779537,65,Administracao
Zeca,291035,97,Matematica
Rodrigo,879576,53,Administracao
Julia,472996,52,Medicina
Julia,806946,25,Engenharia
Lucia,833208,54,Odontologia
Lucia,136402,20,Direito
Lucas,504637,12,Engenharia
Marcos,363781,78,Engenharia
Rodrigo,511765,96,Medicina
Jose,298695,57,Fisica
Zeca,445445,27,Computacao
Lucia,360289,65,Quimica
Lucas,168119,94,Medicina
Celia,189259,85,Matematica
Lara,469017,32,Administracao
Maria,449722,62,Administracao
Zeca,160372,12,Medicina
Ana,959069,22,Quimica
Lucia,644428,61,Computacao
Marcia,175958,24,Medicina
Marcos,166922,42,Computacao
Luisa,723811,91,Computacao
Rodrigo,786298,18,Medicina
Jose,433046,23,Odontologia
Marcos,466841,17,Computacao
Ana,704050,91,Quimica
Lucas,398647,60,Odontologia
Flora,683994,12,Computacao
Pedro,130910,20,Computacao
Lucia,405690,80,Direito
Pedro,475887,25,Odontologia
Lucia,207181,84,Quimica
Amanda,799116,82,Medicina
Joao,301272,94,Odontologia
Julia,191421,11,Quimica
Pedro,551606,84,Administracao
Luisa,263364,83,Administracao
Luisa,473089,96,Direito
Julia,510645,68,Fisica
Zeca,685464,11,Administracao
Joao,787901,79,Matematica
Flora,955792,100,Matematica
Lucia,282745,38,Administracao
